# percentile = weighted fraction of best-lr count mass with lr <= target
# percentile values are fractions in [0, 1]
# run = cifar_line_search9_bs125.log
  step         gt_lr      gt_lr_x2       log_pct    log_x2_pct   log_count
  1173     0.0253375      0.050675          0.12         0.576         125
  1174      0.025325       0.05065           0.2         0.656         125
  1175     0.0253125      0.050625         0.184         0.632         125
  1176        0.0253        0.0506         0.168          0.64         125
  1177     0.0252875      0.050575         0.168         0.592         125
  1178      0.025275       0.05055          0.12         0.616         125
  1179     0.0252625      0.050525         0.128         0.584         125
  1180       0.02525        0.0505         0.248         0.672         125
  1181     0.0252375      0.050475         0.144         0.592         125
  1182      0.025225       0.05045         0.184         0.624         125
  1183     0.0252125      0.050425         0.176         0.632         125
  1184        0.0252        0.0504          0.12         0.624         125
  1185     0.0251875      0.050375         0.208         0.632         125
  1186      0.025175       0.05035          0.16         0.536         125
  1187     0.0251625      0.050325         0.112         0.464         125
  1188       0.02515        0.0503         0.104         0.424         125
  1189     0.0251375      0.050275         0.072         0.456         125
  1190      0.025125       0.05025          0.16         0.464         125
  1191     0.0251125      0.050225         0.128         0.472         125
  1192        0.0251        0.0502         0.104         0.512         125
  1193     0.0250875      0.050175           0.2         0.464         125
  1194      0.025075       0.05015         0.104         0.368         125
  1195     0.0250625      0.050125          0.16         0.528         125
  1196       0.02505        0.0501         0.144         0.496         125
  1197     0.0250375      0.050075         0.184         0.448         125
  1198      0.025025       0.05005         0.176         0.496         125
  1199     0.0250125      0.050025         0.184         0.528         125
  1200         0.025          0.05         0.168         0.576         125
  1201     0.0249875      0.049975         0.136         0.496         125
  1202      0.024975       0.04995         0.184         0.544         125
  1203     0.0249625      0.049925         0.168         0.512         125
  1204       0.02495        0.0499         0.184         0.664         125
  1205     0.0249375      0.049875         0.176         0.416         125
  1206      0.024925       0.04985         0.176          0.56         125
  1207     0.0249125      0.049825          0.16         0.528         125
  1208        0.0249        0.0498         0.216          0.52         125
  1209     0.0248875      0.049775         0.216         0.432         125
  1210      0.024875       0.04975         0.152         0.568         125
  1211     0.0248625      0.049725           0.2         0.512         125
  1212       0.02485        0.0497         0.208         0.536         125
  1213     0.0248375      0.049675         0.176          0.52         125
  1214      0.024825       0.04965          0.16         0.472         125
  1215     0.0248125      0.049625         0.128         0.488         125
  1216        0.0248        0.0496         0.248         0.528         125
  1217     0.0247875      0.049575         0.232         0.568         125
  1218      0.024775       0.04955          0.16         0.544         125
  1219     0.0247625      0.049525         0.224         0.544         125
  1220       0.02475        0.0495         0.312           0.6         125
  1221     0.0247375      0.049475         0.216         0.472         125
  1222      0.024725       0.04945         0.168         0.496         125
  1223     0.0247125      0.049425         0.176         0.592         125
  1224        0.0247        0.0494         0.216         0.496         125
  1225     0.0246875      0.049375         0.184          0.52         125
  1226      0.024675       0.04935         0.176         0.512         125
  1227     0.0246625      0.049325         0.184         0.544         125
  1228       0.02465        0.0493         0.168         0.528         125
  1229     0.0246375      0.049275         0.144         0.528         125
  1230      0.024625       0.04925         0.144         0.504         125
  1231     0.0246125      0.049225         0.224         0.592         125
  1232        0.0246        0.0492           0.2         0.512         125
  1233     0.0245875      0.049175         0.176         0.544         125
  1234      0.024575       0.04915         0.184         0.512         125
  1235     0.0245625      0.049125         0.208         0.616         125
  1236       0.02455        0.0491          0.12         0.456         125
  1237     0.0245375      0.049075         0.192         0.544         125
  1238      0.024525       0.04905         0.232           0.6         125
  1239     0.0245125      0.049025          0.12         0.496         125
  1240        0.0245         0.049           0.2         0.488         125
  1241     0.0244875      0.048975         0.248         0.632         125
  1242      0.024475       0.04895         0.128         0.448         125
  1243     0.0244625      0.048925           0.2         0.608         125
  1244       0.02445        0.0489         0.152         0.536         125
  1245     0.0244375      0.048875         0.232         0.568         125
  1246      0.024425       0.04885         0.248         0.648         125
  1247     0.0244125      0.048825         0.184         0.528         125
  1248        0.0244        0.0488         0.184         0.592         125
  1249     0.0243875      0.048775          0.24         0.568         125
  1250      0.024375       0.04875         0.184          0.48         125
  1251     0.0243625      0.048725          0.24         0.528         125
  1252       0.02435        0.0487          0.16         0.496         125
  1253     0.0243375      0.048675         0.152         0.584         125
  1254      0.024325       0.04865          0.16          0.52         125
  1255     0.0243125      0.048625         0.128         0.544         125
  1256        0.0243        0.0486         0.208         0.568         125
  1257     0.0242875      0.048575           0.2          0.52         125
  1258      0.024275       0.04855         0.224          0.52         125
  1259     0.0242625      0.048525         0.152         0.488         125
  1260       0.02425        0.0485         0.248         0.616         125
  1261     0.0242375      0.048475          0.12         0.456         125
  1262      0.024225       0.04845         0.232         0.576         125
  1263     0.0242125      0.048425         0.216          0.48         125
  1264        0.0242        0.0484         0.192          0.64         125
  1265     0.0241875      0.048375         0.184         0.632         125
  1266      0.024175       0.04835         0.208         0.552         125
  1267     0.0241625      0.048325         0.224         0.536         125
  1268       0.02415        0.0483         0.152         0.512         125
  1269     0.0241375      0.048275         0.216           0.6         125
  1270      0.024125       0.04825         0.168         0.544         125
  1271     0.0241125      0.048225          0.08         0.536         125
  1272        0.0241        0.0482         0.224         0.592         125
  1273     0.0240875      0.048175         0.184         0.552         125
  1274      0.024075       0.04815         0.288         0.632         125
  1275     0.0240625      0.048125         0.152         0.576         125
  1276       0.02405        0.0481         0.176         0.592         125
  1277     0.0240375      0.048075         0.224         0.536         125
  1278      0.024025       0.04805           0.2         0.544         125
  1279     0.0240125      0.048025         0.152         0.608         125
  1280         0.024         0.048         0.176         0.552         125
  1281     0.0239875      0.047975         0.152          0.48         125
  1282      0.023975       0.04795         0.184         0.496         125
  1283     0.0239625      0.047925         0.208           0.6         125
  1284       0.02395        0.0479          0.28         0.608         125
  1285     0.0239375      0.047875         0.192         0.552         125
  1286      0.023925       0.04785          0.28         0.648         125
  1287     0.0239125      0.047825         0.192         0.608         125
  1288        0.0239        0.0478         0.184         0.528         125
  1289     0.0238875      0.047775           0.2         0.552         125
  1290      0.023875       0.04775         0.152         0.512         125
  1291     0.0238625      0.047725         0.168         0.528         125
  1292       0.02385        0.0477         0.208         0.632         125
  1293     0.0238375      0.047675         0.224         0.592         125
  1294      0.023825       0.04765         0.184          0.56         125
  1295     0.0238125      0.047625         0.248         0.568         125
  1296        0.0238        0.0476         0.176         0.624         125
  1297     0.0237875      0.047575         0.136         0.504         125
  1298      0.023775       0.04755         0.176          0.64         125
  1299     0.0237625      0.047525         0.192         0.528         125
  1300       0.02375        0.0475         0.232         0.568         125
  1301     0.0237375      0.047475         0.248         0.592         125
  1302      0.023725       0.04745         0.248         0.616         125
  1303     0.0237125      0.047425         0.168         0.544         125
  1304        0.0237        0.0474         0.216         0.576         125
  1305     0.0236875      0.047375         0.192          0.56         125
  1306      0.023675       0.04735         0.216         0.608         125
  1307     0.0236625      0.047325         0.256         0.608         125
  1308       0.02365        0.0473         0.248         0.592         125
  1309     0.0236375      0.047275         0.192         0.536         125
  1310      0.023625       0.04725         0.136         0.536         125
  1311     0.0236125      0.047225         0.208         0.592         125
  1312        0.0236        0.0472           0.2         0.568         125
  1313     0.0235875      0.047175         0.192         0.416         125
  1314      0.023575       0.04715         0.192         0.592         125
  1315     0.0235625      0.047125          0.16         0.584         125
  1316       0.02355        0.0471         0.176          0.56         125
  1317     0.0235375      0.047075         0.136         0.576         125
  1318      0.023525       0.04705         0.136         0.528         125
  1319     0.0235125      0.047025         0.176         0.592         125
  1320        0.0235         0.047         0.192          0.52         125
  1321     0.0234875      0.046975         0.248         0.568         125
  1322      0.023475       0.04695         0.216         0.568         125
  1323     0.0234625      0.046925         0.232         0.616         125
  1324       0.02345        0.0469         0.144           0.6         125
  1325     0.0234375      0.046875         0.136         0.448         125
  1326      0.023425       0.04685           0.2         0.568         125
  1327     0.0234125      0.046825         0.296         0.576         125
  1328        0.0234        0.0468         0.232         0.528         125
  1329     0.0233875      0.046775         0.136         0.568         125
  1330      0.023375       0.04675           0.2          0.52         125
  1331     0.0233625      0.046725           0.2         0.568         125
  1332       0.02335        0.0467         0.264         0.656         125
  1333     0.0233375      0.046675         0.168          0.56         125
  1334      0.023325       0.04665          0.16         0.552         125
  1335     0.0233125      0.046625         0.144         0.552         125
  1336        0.0233        0.0466         0.208         0.544         125
  1337     0.0232875      0.046575         0.288         0.624         125
  1338      0.023275       0.04655          0.16         0.632         125
  1339     0.0232625      0.046525         0.232         0.528         125
  1340       0.02325        0.0465          0.16         0.456         125
  1341     0.0232375      0.046475         0.192         0.536         125
  1342      0.023225       0.04645         0.176         0.584         125
  1343     0.0232125      0.046425         0.216         0.608         125
  1344        0.0232        0.0464         0.272           0.6         125
  1345     0.0231875      0.046375         0.184         0.584         125
  1346      0.023175       0.04635         0.168         0.536         125
  1347     0.0231625      0.046325         0.232          0.64         125
  1348       0.02315        0.0463         0.152         0.568         125
  1349     0.0231375      0.046275         0.192         0.584         125
  1350      0.023125       0.04625         0.176         0.536         125
  1351     0.0231125      0.046225         0.208         0.552         125
  1352        0.0231        0.0462         0.232         0.592         125
  1353     0.0230875      0.046175         0.208         0.568         125
  1354      0.023075       0.04615         0.216         0.544         125
  1355     0.0230625      0.046125          0.32         0.624         125
  1356       0.02305        0.0461         0.192         0.472         125
  1357     0.0230375      0.046075         0.176         0.464         125
  1358      0.023025       0.04605         0.264          0.56         125
  1359     0.0230125      0.046025         0.216           0.6         125
  1360         0.023         0.046         0.264           0.6         125
  1361     0.0229875      0.045975         0.224         0.512         125
  1362      0.022975       0.04595         0.248         0.544         125
  1363     0.0229625      0.045925          0.24         0.528         125
  1364       0.02295        0.0459         0.304          0.64         125
  1365     0.0229375      0.045875          0.24         0.496         125
  1366      0.022925       0.04585         0.304         0.632         125
  1367     0.0229125      0.045825         0.232          0.56         125
  1368        0.0229        0.0458         0.176         0.504         125
  1369     0.0228875      0.045775          0.28         0.608         125
  1370      0.022875       0.04575         0.192          0.56         125
  1371     0.0228625      0.045725         0.264         0.576         125
  1372       0.02285        0.0457         0.208         0.624         125
  1373     0.0228375      0.045675         0.256           0.6         125
  1374      0.022825       0.04565         0.224         0.616         125
  1375     0.0228125      0.045625          0.28           0.6         125
  1376        0.0228        0.0456         0.184         0.552         125
  1377     0.0227875      0.045575         0.192         0.488         125
  1378      0.022775       0.04555         0.256         0.544         125
  1379     0.0227625      0.045525         0.232         0.528         125
  1380       0.02275        0.0455          0.28         0.632         125
  1381     0.0227375      0.045475           0.2         0.464         125
  1382      0.022725       0.04545         0.288         0.608         125
  1383     0.0227125      0.045425         0.256         0.528         125
  1384        0.0227        0.0454         0.216         0.552         125
  1385     0.0226875      0.045375         0.184         0.496         125
  1386      0.022675       0.04535         0.256         0.592         125
  1387     0.0226625      0.045325         0.168         0.512         125
  1388       0.02265        0.0453         0.232         0.568         125
  1389     0.0226375      0.045275         0.216         0.576         125
  1390      0.022625       0.04525         0.248         0.616         125
  1391     0.0226125      0.045225         0.224         0.592         125
  1392        0.0226        0.0452         0.136         0.504         125
  1393     0.0225875      0.045175         0.272          0.56         125
  1394      0.022575       0.04515         0.192         0.552         125
  1395     0.0225625      0.045125         0.272         0.584         125
  1396       0.02255        0.0451         0.192         0.536         125
  1397     0.0225375      0.045075         0.264         0.608         125
  1398      0.022525       0.04505         0.272         0.536         125
  1399     0.0225125      0.045025         0.152         0.528         125
  1400        0.0225         0.045          0.28          0.56         125
  1401     0.0224875      0.044975          0.28         0.624         125
  1402      0.022475       0.04495          0.24         0.504         125
  1403     0.0224625      0.044925           0.2         0.504         125
  1404       0.02245        0.0449         0.208         0.504         125
