# percentile = weighted fraction of best-lr count mass with lr <= target
# percentile values are fractions in [0, 1]
# run = llm_line_search9.log
  step         gt_lr      gt_lr_x2       log_pct    log_x2_pct   log_count
   975   0.025575453   0.051150906    0.37453461    0.41480255      131072
   976   0.025515091   0.051030182    0.26806641    0.30355835      131072
   977   0.025454728   0.050909456    0.31291199    0.35457611      131072
   978   0.025394366   0.050788732    0.26236725    0.29680634      131072
   979   0.025334004   0.050668008    0.45913696    0.49958801      131072
   980   0.025273642   0.050547284    0.25395203     0.2978363      131072
   981    0.02521328    0.05042656    0.39611053    0.43784332      131072
   982   0.025152918   0.050305836    0.25563812    0.28115082      131072
   983   0.025092555    0.05018511    0.43515778    0.46681976      131072
   984   0.025032193   0.050064386    0.27540588     0.3041687      131072
   985   0.024971831   0.049943662    0.28701019    0.31466675      131072
   986   0.024911469   0.049822938    0.35102081    0.38301086      131072
   987   0.024851107   0.049702214    0.34574127    0.37422943      131072
   988   0.024790744   0.049581488    0.28722382    0.31356812      131072
   989   0.024730382   0.049460764    0.31508636    0.34221649      131072
   990    0.02467002    0.04934004    0.39862823    0.43045044      131072
   991   0.024609658   0.049219316    0.32173157    0.35205078      131072
   992   0.024549296   0.049098592    0.28079224    0.31141663      131072
   993   0.024488934   0.048977868    0.37478638    0.40677643      131072
   994   0.024428571   0.048857142    0.25462341    0.28000641      131072
   995   0.024368209   0.048736418    0.44578552    0.47657776      131072
   996   0.024307847   0.048615694    0.21311188    0.23690033      131072
   997   0.024247485    0.04849497    0.38812256    0.41867065      131072
   998   0.024187123   0.048374246    0.28573608    0.31295013      131072
   999   0.024126761   0.048253522    0.39324951    0.42339325      131072
  1000   0.024066398   0.048132796    0.22689819    0.25041199      131072
  1001   0.024006036   0.048012072    0.47171783    0.50035858      131072
  1002   0.023945674   0.047891348    0.25095367    0.27789307      131072
  1003   0.023885312   0.047770624    0.40066528    0.43052673      131072
  1004    0.02382495     0.0476499     0.2417984    0.26983643      131072
  1005   0.023764588   0.047529176    0.35564423    0.38507843      131072
  1006   0.023704225    0.04740845    0.31674194    0.34454346      131072
  1007   0.023643863   0.047287726    0.39070129    0.41510773      131072
  1008   0.023583501   0.047167002    0.31351471    0.34087372      131072
  1009   0.023523139   0.047046278    0.24705505    0.27346802      131072
  1010   0.023462777   0.046925554     0.4377594     0.4708786      131072
  1011   0.023402414   0.046804828     0.2216568    0.24659729      131072
  1012   0.023342052   0.046684104    0.30960083    0.33872986      131072
  1013    0.02328169    0.04656338    0.34901428    0.37791443      131072
  1014   0.023221328   0.046442656    0.31582642    0.34526062      131072
  1015   0.023160966   0.046321932    0.31040955    0.34087372      131072
  1016   0.023100604   0.046201208    0.25009155    0.27732086      131072
  1017   0.023040241   0.046080482    0.45378113    0.47977448      131072
  1018   0.022979879   0.045959758    0.32587433    0.34757233      131072
  1019   0.022919517   0.045839034    0.31511688    0.33792877      131072
  1020   0.022859155    0.04571831    0.33296967    0.35593414      131072
  1021   0.022798793   0.045597586    0.34286499    0.36505127      131072
  1022   0.022738431   0.045476862    0.25163269    0.27082062      131072
  1023   0.022678068   0.045356136    0.40509796    0.42882538      131072
  1024   0.022617706   0.045235412    0.30479431    0.32757568      131072
  1025   0.022557344   0.045114688    0.36543274     0.3910675      131072
  1026   0.022496982   0.044993964    0.32778168    0.35028076      131072
  1027    0.02243662    0.04487324    0.34732819    0.37368774      131072
  1028   0.022376258   0.044752516     0.3078537    0.33087921      131072
  1029   0.022315895    0.04463179    0.32926178    0.35210419      131072
  1030   0.022255533   0.044511066    0.39482117    0.41831207      131072
  1031   0.022195171   0.044390342     0.2525177    0.27264404      131072
  1032   0.022134809   0.044269618    0.37372589    0.39979553      131072
  1033   0.022074447   0.044148894    0.38803101    0.41313171      131072
  1034   0.022014085    0.04402817     0.2536087    0.27311707      131072
  1035   0.021953722   0.043907444    0.47065735    0.49520874      131072
  1036    0.02189336    0.04378672    0.24015808    0.26261139      131072
  1037   0.021832998   0.043665996    0.43291473    0.45898438      131072
  1038   0.021772636   0.043545272    0.25719452     0.2795639      131072
  1039   0.021712274   0.043424548    0.33251953    0.35639954      131072
  1040   0.021651911   0.043303822    0.26176453     0.2828598      131072
  1041   0.021591549   0.043183098    0.43573761    0.46044159      131072
  1042   0.021531187   0.043062374     0.2485199    0.27175903      131072
  1043   0.021470825    0.04294165    0.45101929    0.47870636      131072
  1044   0.021410463   0.042820926    0.24040985    0.26145935      131072
  1045   0.021350101   0.042700202    0.41144562    0.43869781      131072
  1046   0.021289738   0.042579476    0.23787689    0.25773621      131072
  1047   0.021229376   0.042458752    0.45309448    0.47557068      131072
  1048   0.021169014   0.042338028    0.28721619    0.31489563      131072
  1049   0.021108652   0.042217304    0.41334534    0.44213104      131072
  1050    0.02104829    0.04209658    0.30442047    0.32658386      131072
  1051   0.020987928   0.041975856    0.26394653    0.28582001      131072
  1052   0.020927565    0.04185513    0.35694885    0.37866974      131072
  1053   0.020867203   0.041734406    0.35307312    0.37295532      131072
  1054   0.020806841   0.041613682    0.22697449    0.24593353      131072
  1055   0.020746479   0.041492958    0.51365662    0.53782654      131072
  1056   0.020686117   0.041372234    0.24142456    0.26322174      131072
  1057   0.020625755    0.04125151    0.34374237    0.36543274      131072
  1058   0.020565392   0.041130784    0.31655121    0.35153961      131072
  1059    0.02050503    0.04101006    0.32293701    0.35688782      131072
  1060   0.020444668   0.040889336    0.37929535    0.41531372      131072
  1061   0.020384306   0.040768612    0.18841553    0.21627045      131072
  1062   0.020323944   0.040647888    0.48754883    0.53091431      131072
  1063   0.020263581   0.040527162    0.31004333    0.34605408      131072
  1064   0.020203219   0.040406438    0.29479218    0.32701874      131072
  1065   0.020142857   0.040285714    0.28912354    0.32051849      131072
  1066   0.020082495    0.04016499    0.32293701     0.3484726      131072
  1067   0.020022133   0.040044266    0.35999298    0.38728333      131072
  1068   0.019961771   0.039923542    0.27062988    0.29470062      131072
  1069   0.019901408   0.039802816     0.2625885    0.28600311      131072
  1070   0.019841046   0.039682092    0.35710144    0.38179779      131072
  1071   0.019780684   0.039561368    0.20394135     0.2231369      131072
  1072   0.019720322   0.039440644    0.42588806    0.45111847      131072
  1073    0.01965996    0.03931992    0.21880341    0.23901367      131072
  1074   0.019599598   0.039199196    0.47290802    0.49971008      131072
  1075   0.019539235    0.03907847    0.22675323    0.24906921      131072
  1076   0.019478873   0.038957746     0.3468399    0.37332916      131072
  1077   0.019418511   0.038837022    0.24308777    0.26486969      131072
  1078   0.019358149   0.038716298    0.38103485    0.40663147      131072
  1079   0.019297787   0.038595574    0.30617523    0.33128357      131072
  1080   0.019237425    0.03847485    0.32926941    0.35375214      131072
  1081   0.019177062   0.038354124    0.22106934    0.24138641      131072
  1082     0.0191167     0.0382334    0.35562134    0.38004303      131072
  1083   0.019056338   0.038112676    0.34835052    0.37348175      131072
  1084   0.018995976   0.037991952    0.21444702    0.23609161      131072
  1085   0.018935614   0.037871228    0.36275482    0.38845825      131072
  1086   0.018875252   0.037750504    0.38516998    0.41352844      131072
  1087   0.018814889   0.037629778    0.22576904    0.24838257      131072
  1088   0.018754527   0.037509054    0.43081665    0.45706177      131072
  1089   0.018694165    0.03738833    0.22119904    0.24092102      131072
  1090   0.018633803   0.037267606    0.33601379    0.36010742      131072
  1091   0.018573441   0.037146882    0.34378052    0.36884308      131072
  1092   0.018513078   0.037026156    0.30929565    0.33546448      131072
  1093   0.018452716   0.036905432     0.3065567    0.33076477      131072
  1094   0.018392354   0.036784708    0.25057983    0.26758575      131072
  1095   0.018331992   0.036663984    0.37251282    0.39216614      131072
  1096    0.01827163    0.03654326     0.2950592    0.31316376      131072
  1097   0.018211268   0.036422536    0.42655182    0.44901276      131072
  1098   0.018150905    0.03630181    0.23209381    0.24951172      131072
  1099   0.018090543   0.036181086    0.30875397    0.32807922      131072
  1100   0.018030181   0.036060362    0.34552765     0.3658905      131072
  1101   0.017969819   0.035939638    0.31575775    0.33724213      131072
  1102   0.017909457   0.035818914    0.31046295    0.32981873      131072
  1103   0.017849095    0.03569819    0.35482788    0.37597656      131072
  1104   0.017788732   0.035577464    0.32136536    0.34103394      131072
  1105    0.01772837    0.03545674    0.34706879    0.36543274      131072
  1106   0.017668008   0.035336016     0.2219696    0.23806763      131072
  1107   0.017607646   0.035215292    0.37252045    0.39300537      131072
  1108   0.017547284   0.035094568    0.34421539    0.36479187      131072
  1109   0.017486922   0.034973844    0.20754242    0.22304535      131072
  1110   0.017426559   0.034853118    0.30940247     0.3301239      131072
  1111   0.017366197   0.034732394    0.46819305    0.49019623      131072
  1112   0.017305835    0.03461167    0.23448181      0.251297      131072
  1113   0.017245473   0.034490946     0.2844696    0.30140686      131072
  1114   0.017185111   0.034370222    0.26216888    0.27998352      131072
  1115   0.017124748   0.034249496    0.43518829    0.45401001      131072
  1116   0.017064386   0.034128772    0.23344421    0.25033569      131072
  1117   0.017004024   0.034008048    0.30756378    0.32469177      131072
  1118   0.016943662   0.033887324    0.34371185    0.36624146      131072
  1119     0.0168833     0.0337666    0.29387665    0.31184387      131072
  1120   0.016822938   0.033645876    0.23188019    0.24921417      131072
  1121   0.016762575    0.03352515    0.41104889    0.43222046      131072
  1122   0.016702213   0.033404426    0.41938782    0.44065094      131072
  1123   0.016641851   0.033283702    0.29135895    0.31241608      131072
  1124   0.016581489   0.033162978    0.30444336     0.3242569      131072
  1125   0.016521127   0.033042254    0.24902344    0.26532745      131072
  1126   0.016460765    0.03292153    0.34720612    0.38208008      131072
  1127   0.016400402   0.032800804    0.28754425     0.3176651      131072
  1128    0.01634004    0.03268008    0.41307831    0.44930267      131072
  1129   0.016279678   0.032559356    0.25921631    0.28882599      131072
  1130   0.016219316   0.032438632    0.39899445    0.43399048      131072
  1131   0.016158954   0.032317908    0.21556091    0.24310303      131072
  1132   0.016098592   0.032197184    0.40709686    0.43169403      131072
  1133   0.016038229   0.032076458    0.25170135    0.27301025      131072
  1134   0.015977867   0.031955734    0.43732452    0.46108246      131072
  1135   0.015917505    0.03183501    0.21265411    0.23121643      131072
  1136   0.015857143   0.031714286    0.30086517    0.32578278      131072
  1137   0.015796781   0.031593562    0.37081146    0.39298248      131072
  1138   0.015736419   0.031472838    0.30376434     0.3278656      131072
  1139   0.015676056   0.031352112    0.23864746    0.25888824      131072
  1140   0.015615694   0.031231388    0.31510162    0.33900452      131072
  1141   0.015555332   0.031110664    0.33614349    0.36273956      131072
  1142    0.01549497    0.03098994    0.30113983    0.32301331      131072
  1143   0.015434608   0.030869216    0.33866119     0.3624115      131072
  1144   0.015374245    0.03074849     0.2218399    0.24011993      131072
  1145   0.015313883   0.030627766    0.39782715     0.4203186      131072
  1146   0.015253521   0.030507042    0.31684113    0.33998871      131072
  1147   0.015193159   0.030386318    0.23337555     0.2543869      131072
  1148   0.015132797   0.030265594    0.33354187    0.35438538      131072
  1149   0.015072435    0.03014487    0.38233948    0.40696716      131072
  1150   0.015012072   0.030024144    0.19463348    0.21144867      131072
  1151    0.01495171    0.02990342    0.43612671     0.4595108      131072
  1152   0.014891348   0.029782696    0.25578308    0.27780151      131072
  1153   0.014830986   0.029661972    0.28022766    0.30284119      131072
  1154   0.014770624   0.029541248     0.3489151    0.37339783      131072
  1155   0.014710262   0.029420524    0.28514862    0.30262756      131072
  1156   0.014649899   0.029299798    0.25331879    0.26959229      131072
  1157   0.014589537   0.029179074    0.37355804    0.39360046      131072
  1158   0.014529175    0.02905835    0.21191406     0.2266922      131072
  1159   0.014468813   0.028937626     0.3792038    0.39702606      131072
  1160   0.014408451   0.028816902     0.2755127    0.29187775      131072
  1161   0.014348089   0.028696178    0.34407806    0.36277771      131072
  1162   0.014287726   0.028575452    0.34857178    0.36642456      131072
  1163   0.014227364   0.028454728    0.23012543    0.24655151      131072
  1164   0.014167002   0.028334004    0.33998108    0.35746765      131072
  1165    0.01410664    0.02821328    0.31158447    0.32913208      131072
  1166   0.014046278   0.028092556    0.28115845    0.29632568      131072
  1167   0.013985915    0.02797183      0.265625    0.28385162      131072
  1168   0.013925553   0.027851106    0.26312256    0.27851105      131072
  1169   0.013865191   0.027730382    0.43136597    0.44890594      131072
  1170   0.013804829   0.027609658      0.195755    0.20919037      131072
  1171   0.013744467   0.027488934    0.32553101    0.34288788      131072
  1172   0.013684105    0.02736821     0.3241272    0.33986664      131072
  1173   0.013623742   0.027247484    0.28756714     0.3059845      131072
  1174    0.01356338    0.02712676    0.22886658     0.2436142      131072
  1175   0.013503018   0.027006036    0.33049011    0.34886169      131072
  1176   0.013442656   0.026885312    0.24454498    0.26244354      131072
  1177   0.013382294   0.026764588    0.47496033    0.49259186      131072
  1178   0.013321932   0.026643864    0.24086761    0.25553894      131072
  1179   0.013261569   0.026523138    0.38702393    0.40530396      131072
  1180   0.013201207   0.026402414    0.32524872    0.34401703      131072
  1181   0.013140845    0.02628169    0.19786072    0.21903229      131072
  1182   0.013080483   0.026160966    0.33582306    0.36725616      131072
  1183   0.013020121   0.026040242    0.39968109    0.43002319      131072
  1184   0.012959759   0.025919518      0.209198    0.23319244      131072
  1185   0.012899396   0.025798792    0.20771027    0.23109436      131072
  1186   0.012839034   0.025678068    0.47602844    0.49734497      131072
  1187   0.012778672   0.025557344    0.20988464    0.23010254      131072
  1188    0.01271831    0.02543662      0.293396    0.31302643      131072
  1189   0.012657948   0.025315896    0.28588104     0.3062439      131072
  1190   0.012597586   0.025195172    0.26496124    0.28502655      131072
  1191   0.012537223   0.025074446    0.36647797    0.38719177      131072
  1192   0.012476861   0.024953722    0.28079987    0.30337524      131072
  1193   0.012416499   0.024832998    0.33487701     0.3572464      131072
  1194   0.012356137   0.024712274    0.26387787    0.28515625      131072
  1195   0.012295775    0.02459155    0.26985168    0.29195404      131072
  1196   0.012235412   0.024470824    0.36767578    0.39200592      131072
  1197    0.01217505     0.0243501    0.23178864    0.25186157      131072
  1198   0.012114688   0.024229376    0.38789368    0.40770721      131072
  1199   0.012054326   0.024108652    0.21870422     0.2379303      131072
  1200   0.011993964   0.023987928    0.28793335    0.30773926      131072
  1201   0.011933602   0.023867204    0.36664581     0.3910141      131072
  1202   0.011873239   0.023746478    0.23740387    0.25708008      131072
  1203   0.011812877   0.023625754    0.25171661      0.272995      131072
  1204   0.011752515    0.02350503    0.37431335    0.39125824      131072
  1205   0.011692153   0.023384306    0.28321075    0.29833221      131072
  1206   0.011631791   0.023263582    0.27936554    0.29348755      131072
  1207   0.011571429   0.023142858    0.25217438     0.2690506      131072
  1208   0.011511066   0.023022132    0.42582703    0.44263458      131072
  1209   0.011450704   0.022901408    0.19894409    0.21137238      131072
  1210   0.011390342   0.022780684    0.36603546       0.38237      131072
  1211    0.01132998    0.02265996    0.26667786    0.28185272      131072
  1212   0.011269618   0.022539236    0.35709381    0.37329102      131072
  1213   0.011209256   0.022418512    0.22781372    0.24114227      131072
  1214   0.011148893   0.022297786    0.28033447    0.29806519      131072
  1215   0.011088531   0.022177062      0.433815    0.45030212      131072
  1216   0.011028169   0.022056338    0.24925995    0.26559448      131072
  1217   0.010967807   0.021935614    0.23516846    0.25140381      131072
  1218   0.010907445    0.02181489    0.29425812      0.311409      131072
  1219   0.010847082   0.021694164     0.2975769    0.31402588      131072
  1220    0.01078672    0.02157344    0.22613525    0.23982239      131072
  1221   0.010726358   0.021452716    0.40260315     0.4188385      131072
  1222   0.010665996   0.021331992    0.27501678    0.29288483      131072
  1223   0.010605634   0.021211268    0.21686554    0.23192596      131072
  1224   0.010545272   0.021090544    0.29187012    0.31821442      131072
  1225   0.010484909   0.020969818    0.33344269    0.36115265      131072
  1226   0.010424547   0.020849094    0.22345734    0.24824524      131072
  1227   0.010364185    0.02072837    0.36463165    0.39332581      131072
  1228   0.010303823   0.020607646    0.25206757    0.27424622      131072
  1229   0.010243461   0.020486922    0.27742004    0.29790497      131072
  1230   0.010183099   0.020366198    0.28326416    0.30538177      131072
  1231   0.010122736   0.020245472    0.29122162    0.31454468      131072
  1232   0.010062374   0.020124748    0.30764008    0.32875061      131072
  1233   0.010002012   0.020004024    0.21793365    0.23779297      131072
  1234  0.0099416499     0.0198833    0.37374878    0.39759064      131072
  1235  0.0098812877   0.019762575    0.24250031    0.26356506      131072
  1236  0.0098209256   0.019641851    0.31022644      0.331604      131072
  1237  0.0097605634   0.019521127    0.22785187    0.24747467      131072
  1238  0.0097002012   0.019400402    0.35988617    0.38273621      131072
  1239   0.009639839   0.019279678    0.24362946     0.2666626      131072
  1240  0.0095794769   0.019158954    0.38957977    0.41308594      131072
  1241  0.0095191147   0.019038229    0.24377441    0.26447296      131072
  1242  0.0094587525   0.018917505    0.34632874    0.36865234      131072
  1243  0.0093983903   0.018796781    0.26821899    0.28473663      131072
  1244  0.0093380282   0.018676056    0.23849487     0.2532959      131072
  1245   0.009277666   0.018555332    0.40904236    0.42805481      131072
  1246  0.0092173038   0.018434608    0.23655701    0.25125885      131072
  1247  0.0091569416   0.018313883    0.19150543    0.20585632      131072
  1248  0.0090965795   0.018193159    0.25531006    0.27264404      131072
  1249  0.0090362173   0.018072435    0.38149261    0.39830017      131072
  1250  0.0089758551    0.01795171    0.31182098    0.32925415      131072
  1251   0.008915493   0.017830986    0.23067474    0.24614716      131072
  1252  0.0088551308   0.017710262    0.27663422    0.29182434      131072
  1253  0.0087947686   0.017589537    0.37717438     0.3946991      131072
  1254  0.0087344064   0.017468813     0.2572403    0.27283478      131072
  1255  0.0086740443   0.017348089    0.22639465    0.24073792      131072
  1256  0.0086136821   0.017227364    0.31500244    0.33104706      131072
  1257  0.0085533199    0.01710664    0.27570343     0.2899704      131072
  1258  0.0084929577   0.016985915    0.44631195    0.46372223      131072
  1259  0.0084325956   0.016865191     0.2468338    0.27359772      131072
  1260  0.0083722334   0.016744467    0.28870392    0.32072449      131072
  1261  0.0083118712   0.016623742    0.17344666    0.19606018      131072
  1262  0.0082515091   0.016503018     0.4371109     0.4668045      131072
  1263  0.0081911469   0.016382294    0.29667664    0.31969452      131072
  1264  0.0081307847   0.016261569     0.3139801    0.33849335      131072
  1265  0.0080704225   0.016140845    0.25961304    0.28218079      131072
  1266  0.0080100604   0.016020121    0.20713043    0.22692871      131072
  1267  0.0079496982   0.015899396    0.21505737    0.23340607      131072
  1268   0.007889336   0.015778672    0.34755707    0.37112427      131072
  1269  0.0078289738   0.015657948    0.32705688    0.35201263      131072
  1270  0.0077686117   0.015537223    0.28993988    0.31130981      131072
  1271  0.0077082495   0.015416499    0.33457947    0.36123657      131072
  1272  0.0076478873   0.015295775    0.21820831      0.239151      131072
  1273  0.0075875252    0.01517505    0.26556396    0.28720093      131072
  1274   0.007527163   0.015054326    0.22992706    0.24594879      131072
  1275  0.0074668008   0.014933602    0.35478973    0.37375641      131072
  1276  0.0074064386   0.014812877    0.28330231    0.29936218      131072
  1277  0.0073460765   0.014692153    0.35553741     0.3743515      131072
  1278  0.0072857143   0.014571429    0.33591461    0.35411835      131072
  1279  0.0072253521   0.014450704    0.27021027    0.28666687      131072
  1280  0.0071649899    0.01432998    0.18284607    0.19589996      131072
  1281  0.0071046278   0.014209256    0.26696014    0.28327942      131072
  1282  0.0070442656   0.014088531    0.35155487    0.36841583      131072
  1283  0.0069839034   0.013967807    0.40194702    0.41898346      131072
  1284  0.0069235412   0.013847082    0.30410004    0.32006073      131072
  1285  0.0068631791   0.013726358    0.32012177    0.33899689      131072
  1286  0.0068028169   0.013605634    0.30865479    0.32543945      131072
  1287  0.0067424547   0.013484909    0.26013947    0.29285431      131072
  1288  0.0066820926   0.013364185    0.24176788    0.27178955      131072
  1289  0.0066217304   0.013243461    0.22262573    0.25236511      131072
  1290  0.0065613682   0.013122736    0.24668884    0.27336121      131072
  1291   0.006501006   0.013002012    0.25004578    0.27584076      131072
  1292  0.0064406439   0.012881288    0.27305603    0.29916382      131072
  1293  0.0063802817   0.012760563    0.38193512    0.41464996      131072
  1294  0.0063199195   0.012639839    0.29651642       0.31987      131072
  1295  0.0062595573   0.012519115     0.2583313    0.28109741      131072
  1296  0.0061991952    0.01239839    0.33247375    0.35918427      131072
  1297   0.006138833   0.012277666    0.23516083    0.25999451      131072
  1298  0.0060784708   0.012156942    0.24278259    0.26898193      131072
  1299  0.0060181087   0.012036217    0.19875336    0.21440125      131072
  1300  0.0059577465   0.011915493    0.26483917    0.28088379      131072
  1301  0.0058973843   0.011794769    0.23272705    0.24946594      131072
  1302  0.0058370221   0.011674044    0.36448669    0.38207245      131072
  1303    0.00577666    0.01155332    0.28406525    0.30101013      131072
  1304  0.0057162978   0.011432596    0.31339264    0.33440399      131072
  1305  0.0056559356   0.011311871    0.22171021    0.23822784      131072
  1306  0.0055955734   0.011191147    0.21622467    0.23241425      131072
  1307  0.0055352113   0.011070423    0.27813721    0.29445648      131072
  1308  0.0054748491   0.010949698    0.31822205    0.33769989      131072
  1309  0.0054144869   0.010828974    0.33478546    0.35256958      131072
  1310  0.0053541247   0.010708249      0.335495    0.36936951      131072
  1311  0.0052937626   0.010587525    0.21862793    0.24930573      131072
  1312  0.0052334004   0.010466801    0.19792175    0.21792603      131072
  1313  0.0051730382   0.010346076    0.21742249    0.24112701      131072
  1314  0.0051126761   0.010225352    0.23159027    0.25500488      131072
  1315  0.0050523139   0.010104628    0.21220398     0.2368927      131072
  1316  0.0049919517  0.0099839034    0.38072968    0.40802002      131072
  1317  0.0049315895   0.009863179     0.3204422    0.34500885      131072
  1318  0.0048712274  0.0097424548    0.30909729      0.337677      131072
  1319  0.0048108652  0.0096217304    0.25997162    0.28079987      131072
  1320   0.004750503   0.009501006    0.25467682    0.27645111      131072
  1321  0.0046901408  0.0093802816    0.21353912    0.23225403      131072
  1322  0.0046297787  0.0092595574    0.21593475    0.23358917      131072
  1323  0.0045694165   0.009138833    0.25199127    0.27233887      131072
  1324  0.0045090543  0.0090181086    0.22519684    0.24320221      131072
  1325  0.0044486922  0.0088973844    0.36047363    0.37995148      131072
  1326    0.00438833    0.00877666    0.28411865     0.3059845      131072
  1327  0.0043279678  0.0086559356    0.39444733    0.41723633      131072
  1328  0.0042676056  0.0085352112    0.22860718    0.26141357      131072
  1329  0.0042072435   0.008414487    0.24609375    0.27749634      131072
  1330  0.0041468813  0.0082937626    0.18210602    0.20664215      131072
  1331  0.0040865191  0.0081730382     0.3892746    0.42061615      131072
  1332  0.0040261569  0.0080523138    0.24259949    0.27023315      131072
  1333  0.0039657948  0.0079315896    0.23485565     0.2684021      131072
  1334  0.0039054326  0.0078108652    0.27823639      0.305336      131072
  1335  0.0038450704  0.0076901408    0.31025696    0.33343506      131072
  1336  0.0037847082  0.0075694164    0.27513123    0.29701996      131072
  1337  0.0037243461  0.0074486922    0.24098206    0.25936127      131072
  1338  0.0036639839  0.0073279678    0.23160553    0.24913025      131072
  1339  0.0036036217  0.0072072434    0.26615143    0.28900146      131072
  1340  0.0035432596  0.0070865192    0.26726532    0.29191589      131072
  1341  0.0034828974  0.0069657948    0.17974854    0.19815826      131072
  1342  0.0034225352  0.0068450704    0.19537354    0.23233032      131072
  1343   0.003362173   0.006724346    0.32271576    0.35092163      131072
  1344  0.0033018109  0.0066036218    0.37454224    0.41056824      131072
  1345  0.0032414487  0.0064828974     0.2219696    0.25795746      131072
  1346  0.0031810865   0.006362173    0.20851898     0.2420578      131072
  1347  0.0031207243  0.0062414486     0.3013916    0.33608246      131072
  1348  0.0030603622  0.0061207244    0.24105072    0.26483917      131072
  1349         0.003         0.006    0.26673889    0.29030609      131072
