run,N,M,final_k_granularity,cooldown_final_k_granularity,step,total_steps,loss,head_lr,muon_lr
25,3,2,1.0,0.25,4,50,1.6734,1072.0,0.072
25,3,2,1.0,0.25,5,50,1.3973,1072.0,0.072
25,3,2,1.0,0.25,6,50,1.2446,1072.0,0.072
25,3,2,1.0,0.25,7,50,1.1202,1072.0,0.026
25,3,2,1.0,0.25,8,50,1.0205,1072.0,0.026
25,3,2,1.0,0.25,9,50,0.9532,1072.0,0.026
25,3,2,1.0,0.25,10,50,0.93,1072.0,0.016
25,3,2,1.0,0.25,11,50,0.9074,1072.0,0.016
25,3,2,1.0,0.25,12,50,0.9014,1072.0,0.016
25,3,2,1.0,0.25,13,50,0.8927,1072.0,0.0093
25,3,2,1.0,0.25,14,50,0.8845,1072.0,0.0093
25,3,2,1.0,0.25,15,50,0.8841,1072.0,0.0093
25,3,2,1.0,0.25,16,50,0.8798,1072.0,0.0056
25,3,2,1.0,0.25,17,50,0.877,1072.0,0.0056
25,3,2,1.0,0.25,18,50,0.8766,1072.0,0.0056
25,3,2,1.0,0.25,19,50,0.8769,1072.0,0.0056
25,3,2,1.0,0.25,20,50,0.874,1072.0,0.0056
25,3,2,1.0,0.25,21,50,0.8744,1072.0,0.0056
25,3,2,1.0,0.25,22,50,0.8725,1072.0,0.0034
25,3,2,1.0,0.25,23,50,0.8718,1072.0,0.0034
25,3,2,1.0,0.25,24,50,0.8713,1072.0,0.0034
25,3,2,1.0,0.25,25,50,0.8714,1072.0,0.0034
25,3,2,1.0,0.25,26,50,0.8706,1072.0,0.0034
25,3,2,1.0,0.25,27,50,0.8705,1072.0,0.0034
25,3,2,1.0,0.25,28,50,0.8705,1072.0,0.0034
25,3,2,1.0,0.25,29,50,0.8698,1072.0,0.0034
25,3,2,1.0,0.25,30,50,0.8699,1072.0,0.0034
25,3,2,1.0,0.25,31,50,0.8693,1072.0,0.002
25,3,2,1.0,0.25,32,50,0.8691,1072.0,0.002
25,3,2,1.0,0.25,33,50,0.8688,1072.0,0.002
25,3,2,1.0,0.25,34,50,0.8697,1072.0,0.0034
25,3,2,1.0,0.25,35,50,0.8688,1072.0,0.0034
25,3,2,1.0,0.25,36,50,0.8691,1072.0,0.0034
25,3,2,1.0,0.25,37,50,0.8684,1072.0,0.002
25,3,2,1.0,0.25,38,50,0.8683,1072.0,0.002
25,3,2,1.0,0.25,39,50,0.8681,1072.0,0.002
25,3,2,1.0,0.25,40,50,0.8682,1072.0,0.002
25,3,2,1.0,0.25,41,50,0.868,1072.0,0.002
25,3,2,1.0,0.25,42,50,0.868,1072.0,0.002
25,3,2,1.0,0.25,43,50,0.8678,1072.0,0.0012
25,3,2,1.0,0.25,44,50,0.8677,1072.0,0.0012
25,3,2,1.0,0.25,45,50,0.8677,1072.0,0.0012
25,3,2,1.0,0.25,46,50,0.8677,1072.0,0.0012
25,3,2,1.0,0.25,47,50,0.8676,1072.0,0.0012
25,3,2,1.0,0.25,48,50,0.8676,1072.0,0.0012
25,3,2,1.0,0.25,49,50,0.8675,1072.0,0.00073
25,3,2,1.0,0.25,50,50,0.8675,1072.0,0.00073
26,3,2,0.25,0.25,0,50,2.3135,1072.0,0.2
26,3,2,0.25,0.25,1,50,2.2205,1072.0,0.14
26,3,2,0.25,0.25,2,50,2.2021,1072.0,0.14
26,3,2,0.25,0.25,3,50,1.9584,1072.0,0.14
26,3,2,0.25,0.25,4,50,1.6892,1072.0,0.063
26,3,2,0.25,0.25,5,50,1.3939,1072.0,0.063
26,3,2,0.25,0.25,6,50,1.1977,1072.0,0.063
26,3,2,0.25,0.25,7,50,1.087,1072.0,0.038
26,3,2,0.25,0.25,8,50,0.9921,1072.0,0.038
26,3,2,0.25,0.25,9,50,0.9536,1072.0,0.038
26,3,2,0.25,0.25,10,50,0.9174,1072.0,0.018
26,3,2,0.25,0.25,11,50,0.9003,1072.0,0.018
26,3,2,0.25,0.25,12,50,0.8965,1072.0,0.018
26,3,2,0.25,0.25,13,50,0.8858,1072.0,0.0082
26,3,2,0.25,0.25,14,50,0.883,1072.0,0.0082
26,3,2,0.25,0.25,15,50,0.8789,1072.0,0.0082
26,3,2,0.25,0.25,16,50,0.8818,1072.0,0.0093
26,3,2,0.25,0.25,17,50,0.878,1072.0,0.0093
26,3,2,0.25,0.25,18,50,0.8773,1072.0,0.0093
26,3,2,0.25,0.25,19,50,0.8747,1072.0,0.0056
26,3,2,0.25,0.25,20,50,0.8725,1072.0,0.0056
26,3,2,0.25,0.25,21,50,0.8734,1072.0,0.0056
26,3,2,0.25,0.25,22,50,0.8715,1072.0,0.0043
26,3,2,0.25,0.25,23,50,0.8708,1072.0,0.0043
26,3,2,0.25,0.25,24,50,0.8713,1072.0,0.0043
26,3,2,0.25,0.25,25,50,0.8702,1072.0,0.003
26,3,2,0.25,0.25,26,50,0.8697,1072.0,0.003
26,3,2,0.25,0.25,27,50,0.8696,1072.0,0.003
26,3,2,0.25,0.25,28,50,0.8696,1072.0,0.003
26,3,2,0.25,0.25,29,50,0.8691,1072.0,0.003
26,3,2,0.25,0.25,30,50,0.8691,1072.0,0.003
26,3,2,0.25,0.25,31,50,0.8687,1072.0,0.002
26,3,2,0.25,0.25,32,50,0.8685,1072.0,0.002
26,3,2,0.25,0.25,33,50,0.8686,1072.0,0.002
26,3,2,0.25,0.25,34,50,0.8692,1072.0,0.0034
26,3,2,0.25,0.25,35,50,0.8684,1072.0,0.0034
26,3,2,0.25,0.25,36,50,0.8688,1072.0,0.0034
26,3,2,0.25,0.25,37,50,0.8681,1072.0,0.0023
26,3,2,0.25,0.25,38,50,0.8679,1072.0,0.0023
26,3,2,0.25,0.25,39,50,0.8682,1072.0,0.0023
26,3,2,0.25,0.25,40,50,0.8678,1072.0,0.0016
26,3,2,0.25,0.25,41,50,0.8677,1072.0,0.0016
26,3,2,0.25,0.25,42,50,0.8678,1072.0,0.0016
26,3,2,0.25,0.25,43,50,0.8676,1072.0,0.0012
26,3,2,0.25,0.25,44,50,0.8675,1072.0,0.0012
26,3,2,0.25,0.25,45,50,0.8676,1072.0,0.0012
26,3,2,0.25,0.25,46,50,0.8675,1072.0,0.00082
26,3,2,0.25,0.25,47,50,0.8674,1072.0,0.00082
26,3,2,0.25,0.25,48,50,0.8674,1072.0,0.00082
26,3,2,0.25,0.25,49,50,0.8674,1072.0,0.00049
26,3,2,0.25,0.25,50,50,0.8673,1072.0,0.00049
27,4,0,1.0,1.0,0,50,2.3135,1072.0,0.2
27,4,0,1.0,1.0,1,50,2.2201,1072.0,0.12
27,4,0,1.0,1.0,2,50,2.2057,1072.0,0.12
27,4,0,1.0,1.0,3,50,1.9585,1072.0,0.12
27,4,0,1.0,1.0,4,50,1.7667,1072.0,0.12
27,4,0,1.0,1.0,5,50,1.5074,1072.0,0.043
27,4,0,1.0,1.0,6,50,1.2793,1072.0,0.043
27,4,0,1.0,1.0,7,50,1.1319,1072.0,0.043
27,4,0,1.0,1.0,8,50,1.0595,1072.0,0.043
27,4,0,1.0,1.0,9,50,0.9923,1072.0,0.016
27,4,0,1.0,1.0,10,50,0.948,1072.0,0.016
27,4,0,1.0,1.0,11,50,0.9171,1072.0,0.016
27,4,0,1.0,1.0,12,50,0.9077,1072.0,0.016
27,4,0,1.0,1.0,13,50,0.8951,1072.0,0.0056
27,4,0,1.0,1.0,14,50,0.8906,1072.0,0.0056
27,4,0,1.0,1.0,15,50,0.8855,1072.0,0.0056
27,4,0,1.0,1.0,16,50,0.8826,1072.0,0.0056
27,4,0,1.0,1.0,17,50,0.8806,1072.0,0.0034
27,4,0,1.0,1.0,18,50,0.8788,1072.0,0.0034
27,4,0,1.0,1.0,19,50,0.8776,1072.0,0.0034
27,4,0,1.0,1.0,20,50,0.8765,1072.0,0.0034
27,4,0,1.0,1.0,21,50,0.8754,1072.0,0.0034
27,4,0,1.0,1.0,22,50,0.8748,1072.0,0.0034
27,4,0,1.0,1.0,23,50,0.874,1072.0,0.0034
27,4,0,1.0,1.0,24,50,0.8734,1072.0,0.0034
27,4,0,1.0,1.0,25,50,0.8725,1072.0,0.002
27,4,0,1.0,1.0,26,50,0.8719,1072.0,0.002
27,4,0,1.0,1.0,27,50,0.8716,1072.0,0.002
27,4,0,1.0,1.0,28,50,0.8713,1072.0,0.002
27,4,0,1.0,1.0,29,50,0.8709,1072.0,0.002
27,4,0,1.0,1.0,30,50,0.8707,1072.0,0.002
27,4,0,1.0,1.0,31,50,0.8704,1072.0,0.002
27,4,0,1.0,1.0,32,50,0.8702,1072.0,0.002
27,4,0,1.0,1.0,33,50,0.8698,1072.0,0.0012
27,4,0,1.0,1.0,34,50,0.8696,1072.0,0.0012
27,4,0,1.0,1.0,35,50,0.8695,1072.0,0.0012
27,4,0,1.0,1.0,36,50,0.8693,1072.0,0.0012
27,4,0,1.0,1.0,37,50,0.8691,1072.0,0.0012
27,4,0,1.0,1.0,38,50,0.8691,1072.0,0.0012
27,4,0,1.0,1.0,39,50,0.8689,1072.0,0.0012
27,4,0,1.0,1.0,40,50,0.8688,1072.0,0.0012
27,4,0,1.0,1.0,41,50,0.8687,1072.0,0.00073
27,4,0,1.0,1.0,42,50,0.8686,1072.0,0.00073
27,4,0,1.0,1.0,43,50,0.8685,1072.0,0.00073
27,4,0,1.0,1.0,44,50,0.8684,1072.0,0.00073
27,4,0,1.0,1.0,45,50,0.8683,1072.0,0.00073
27,4,0,1.0,1.0,46,50,0.8683,1072.0,0.00073
27,4,0,1.0,1.0,47,50,0.8682,1072.0,0.00073
27,4,0,1.0,1.0,48,50,0.8682,1072.0,0.00073
27,4,0,1.0,1.0,49,50,0.8681,1072.0,0.00073
27,4,0,1.0,1.0,50,50,0.868,1072.0,0.00073
28,4,0,1.0,0.25,0,50,2.3135,1072.0,0.2
28,4,0,1.0,0.25,1,50,2.2201,1072.0,0.12
28,4,0,1.0,0.25,2,50,2.2057,1072.0,0.12
28,4,0,1.0,0.25,3,50,1.9585,1072.0,0.12
28,4,0,1.0,0.25,4,50,1.7667,1072.0,0.12
28,4,0,1.0,0.25,5,50,1.5074,1072.0,0.043
28,4,0,1.0,0.25,6,50,1.2793,1072.0,0.043
28,4,0,1.0,0.25,7,50,1.1319,1072.0,0.043
28,4,0,1.0,0.25,8,50,1.0595,1072.0,0.043
28,4,0,1.0,0.25,9,50,0.9923,1072.0,0.016
28,4,0,1.0,0.25,10,50,0.948,1072.0,0.016
28,4,0,1.0,0.25,11,50,0.9171,1072.0,0.016
28,4,0,1.0,0.25,12,50,0.9077,1072.0,0.016
28,4,0,1.0,0.25,13,50,0.8951,1072.0,0.0056
28,4,0,1.0,0.25,14,50,0.8906,1072.0,0.0056
28,4,0,1.0,0.25,15,50,0.8855,1072.0,0.0056
28,4,0,1.0,0.25,16,50,0.8826,1072.0,0.0056
28,4,0,1.0,0.25,17,50,0.8806,1072.0,0.0034
28,4,0,1.0,0.25,18,50,0.8788,1072.0,0.0034
28,4,0,1.0,0.25,19,50,0.8776,1072.0,0.0034
28,4,0,1.0,0.25,20,50,0.8765,1072.0,0.0034
28,4,0,1.0,0.25,21,50,0.8754,1072.0,0.0034
28,4,0,1.0,0.25,22,50,0.8748,1072.0,0.0034
28,4,0,1.0,0.25,23,50,0.874,1072.0,0.0034
28,4,0,1.0,0.25,24,50,0.8734,1072.0,0.0034
28,4,0,1.0,0.25,25,50,0.8725,1072.0,0.002
28,4,0,1.0,0.25,26,50,0.8719,1072.0,0.002
28,4,0,1.0,0.25,27,50,0.8716,1072.0,0.002
28,4,0,1.0,0.25,28,50,0.8713,1072.0,0.002
28,4,0,1.0,0.25,29,50,0.8709,1072.0,0.002
28,4,0,1.0,0.25,30,50,0.8707,1072.0,0.002
28,4,0,1.0,0.25,31,50,0.8704,1072.0,0.002
28,4,0,1.0,0.25,32,50,0.8702,1072.0,0.002
28,4,0,1.0,0.25,33,50,0.8698,1072.0,0.0012
28,4,0,1.0,0.25,34,50,0.8696,1072.0,0.0012
28,4,0,1.0,0.25,35,50,0.8695,1072.0,0.0012
28,4,0,1.0,0.25,36,50,0.8693,1072.0,0.0012
28,4,0,1.0,0.25,37,50,0.8691,1072.0,0.0012
28,4,0,1.0,0.25,38,50,0.8691,1072.0,0.0012
28,4,0,1.0,0.25,39,50,0.8689,1072.0,0.0012
28,4,0,1.0,0.25,40,50,0.8688,1072.0,0.0012
28,4,0,1.0,0.25,41,50,0.8687,1072.0,0.00073
28,4,0,1.0,0.25,42,50,0.8686,1072.0,0.00073
28,4,0,1.0,0.25,43,50,0.8685,1072.0,0.00073
28,4,0,1.0,0.25,44,50,0.8684,1072.0,0.00073
28,4,0,1.0,0.25,45,50,0.8683,1072.0,0.00073
28,4,0,1.0,0.25,46,50,0.8683,1072.0,0.00073
28,4,0,1.0,0.25,47,50,0.8682,1072.0,0.00073
28,4,0,1.0,0.25,48,50,0.8682,1072.0,0.00073
28,4,0,1.0,0.25,49,50,0.8681,1072.0,0.00073
28,4,0,1.0,0.25,50,50,0.868,1072.0,0.00073
29,4,0,0.25,0.25,0,50,2.3135,1072.0,0.2
29,4,0,0.25,0.25,1,50,2.2207,1072.0,0.11
29,4,0,0.25,0.25,2,50,2.2079,1072.0,0.11
29,4,0,0.25,0.25,3,50,1.9599,1072.0,0.11
29,4,0,0.25,0.25,4,50,1.7617,1072.0,0.11
29,4,0,0.25,0.25,5,50,1.5261,1072.0,0.029
29,4,0,0.25,0.25,6,50,1.31,1072.0,0.029
29,4,0,0.25,0.25,7,50,1.1493,1072.0,0.029
29,4,0,0.25,0.25,8,50,1.0507,1072.0,0.029
29,4,0,0.25,0.25,9,50,1.0188,1072.0,0.011
29,4,0,0.25,0.25,10,50,0.9674,1072.0,0.011
29,4,0,0.25,0.25,11,50,0.9348,1072.0,0.011
29,4,0,0.25,0.25,12,50,0.9152,1072.0,0.011
29,4,0,0.25,0.25,13,50,0.9057,1072.0,0.0049
29,4,0,0.25,0.25,14,50,0.8981,1072.0,0.0049
29,4,0,0.25,0.25,15,50,0.8927,1072.0,0.0049
29,4,0,0.25,0.25,16,50,0.8888,1072.0,0.0049
29,4,0,0.25,0.25,17,50,0.8863,1072.0,0.0049
29,4,0,0.25,0.25,18,50,0.8842,1072.0,0.0049
29,4,0,0.25,0.25,19,50,0.882,1072.0,0.0049
29,4,0,0.25,0.25,20,50,0.8804,1072.0,0.0049
29,4,0,0.25,0.25,21,50,0.8788,1072.0,0.0034
29,4,0,0.25,0.25,22,50,0.8769,1072.0,0.0034
29,4,0,0.25,0.25,23,50,0.8766,1072.0,0.0034
29,4,0,0.25,0.25,24,50,0.8755,1072.0,0.0034
29,4,0,0.25,0.25,25,50,0.8744,1072.0,0.0016
29,4,0,0.25,0.25,26,50,0.8737,1072.0,0.0016
29,4,0,0.25,0.25,27,50,0.8733,1072.0,0.0016
29,4,0,0.25,0.25,28,50,0.873,1072.0,0.0016
29,4,0,0.25,0.25,29,50,0.8725,1072.0,0.0012
29,4,0,0.25,0.25,30,50,0.8722,1072.0,0.0012
29,4,0,0.25,0.25,31,50,0.872,1072.0,0.0012
29,4,0,0.25,0.25,32,50,0.8717,1072.0,0.0012
29,4,0,0.25,0.25,33,50,0.8714,1072.0,0.0012
29,4,0,0.25,0.25,34,50,0.8712,1072.0,0.0012
29,4,0,0.25,0.25,35,50,0.871,1072.0,0.0012
29,4,0,0.25,0.25,36,50,0.8708,1072.0,0.0012
29,4,0,0.25,0.25,37,50,0.8705,1072.0,0.00073
29,4,0,0.25,0.25,38,50,0.8704,1072.0,0.00073
29,4,0,0.25,0.25,39,50,0.8702,1072.0,0.00073
29,4,0,0.25,0.25,40,50,0.8701,1072.0,0.00073
29,4,0,0.25,0.25,41,50,0.8699,1072.0,0.00073
29,4,0,0.25,0.25,42,50,0.8698,1072.0,0.00073
29,4,0,0.25,0.25,43,50,0.8697,1072.0,0.00073
29,4,0,0.25,0.25,44,50,0.8696,1072.0,0.00073
29,4,0,0.25,0.25,45,50,0.8695,1072.0,0.00073
29,4,0,0.25,0.25,46,50,0.8694,1072.0,0.00073
29,4,0,0.25,0.25,47,50,0.8693,1072.0,0.00073
29,4,0,0.25,0.25,48,50,0.8692,1072.0,0.00073
29,4,0,0.25,0.25,49,50,0.8691,1072.0,0.00044
29,4,0,0.25,0.25,50,50,0.869,1072.0,0.00044
30,4,1,1.0,1.0,0,50,2.3135,1072.0,0.2
30,4,1,1.0,1.0,1,50,2.2201,1072.0,0.12
30,4,1,1.0,1.0,2,50,2.2057,1072.0,0.12
30,4,1,1.0,1.0,3,50,1.9585,1072.0,0.12
30,4,1,1.0,1.0,4,50,1.7667,1072.0,0.12
30,4,1,1.0,1.0,5,50,1.5139,1072.0,0.072
30,4,1,1.0,1.0,6,50,1.2993,1072.0,0.072
30,4,1,1.0,1.0,7,50,1.2201,1072.0,0.072
30,4,1,1.0,1.0,8,50,1.0791,1072.0,0.072
30,4,1,1.0,1.0,9,50,0.9829,1072.0,0.026
30,4,1,1.0,1.0,10,50,0.9363,1072.0,0.026
30,4,1,1.0,1.0,11,50,0.9139,1072.0,0.026
30,4,1,1.0,1.0,12,50,0.9099,1072.0,0.026
30,4,1,1.0,1.0,13,50,0.8929,1072.0,0.016
30,4,1,1.0,1.0,14,50,0.8841,1072.0,0.016
30,4,1,1.0,1.0,15,50,0.8859,1072.0,0.016
30,4,1,1.0,1.0,16,50,0.8804,1072.0,0.016
30,4,1,1.0,1.0,17,50,0.8757,1072.0,0.0093
30,4,1,1.0,1.0,18,50,0.8746,1072.0,0.0093
30,4,1,1.0,1.0,19,50,0.8749,1072.0,0.0093
30,4,1,1.0,1.0,20,50,0.8731,1072.0,0.0093
30,4,1,1.0,1.0,21,50,0.875,1072.0,0.0093
30,4,1,1.0,1.0,22,50,0.8712,1072.0,0.0093
30,4,1,1.0,1.0,23,50,0.8732,1072.0,0.0093
30,4,1,1.0,1.0,24,50,0.871,1072.0,0.0093
30,4,1,1.0,1.0,25,50,0.8736,1072.0,0.0093
30,4,1,1.0,1.0,26,50,0.8698,1072.0,0.0093
30,4,1,1.0,1.0,27,50,0.8721,1072.0,0.0093
30,4,1,1.0,1.0,28,50,0.8701,1072.0,0.0093
30,4,1,1.0,1.0,29,50,0.8727,1072.0,0.0093
30,4,1,1.0,1.0,30,50,0.8692,1072.0,0.0093
30,4,1,1.0,1.0,31,50,0.8715,1072.0,0.0093
30,4,1,1.0,1.0,32,50,0.8694,1072.0,0.0093
30,4,1,1.0,1.0,33,50,0.8678,1072.0,0.0034
30,4,1,1.0,1.0,34,50,0.8683,1072.0,0.0034
30,4,1,1.0,1.0,35,50,0.8676,1072.0,0.0034
30,4,1,1.0,1.0,36,50,0.8678,1072.0,0.0034
30,4,1,1.0,1.0,37,50,0.8677,1072.0,0.0034
30,4,1,1.0,1.0,38,50,0.8677,1072.0,0.0034
30,4,1,1.0,1.0,39,50,0.8676,1072.0,0.0034
30,4,1,1.0,1.0,40,50,0.8676,1072.0,0.0034
30,4,1,1.0,1.0,41,50,0.8676,1072.0,0.0034
30,4,1,1.0,1.0,42,50,0.8675,1072.0,0.0034
30,4,1,1.0,1.0,43,50,0.8675,1072.0,0.0034
30,4,1,1.0,1.0,44,50,0.8675,1072.0,0.0034
30,4,1,1.0,1.0,45,50,0.8675,1072.0,0.0034
30,4,1,1.0,1.0,46,50,0.8674,1072.0,0.0034
30,4,1,1.0,1.0,47,50,0.8674,1072.0,0.0034
30,4,1,1.0,1.0,48,50,0.8674,1072.0,0.0034
30,4,1,1.0,1.0,49,50,0.8671,1072.0,0.00073
30,4,1,1.0,1.0,50,50,0.8671,1072.0,0.00073
31,4,1,1.0,0.25,0,50,2.3135,1072.0,0.2
31,4,1,1.0,0.25,1,50,2.2201,1072.0,0.12
31,4,1,1.0,0.25,2,50,2.2057,1072.0,0.12
31,4,1,1.0,0.25,3,50,1.9585,1072.0,0.12
31,4,1,1.0,0.25,4,50,1.7667,1072.0,0.12
31,4,1,1.0,0.25,5,50,1.5149,1072.0,0.072
31,4,1,1.0,0.25,6,50,1.2936,1072.0,0.072
31,4,1,1.0,0.25,7,50,1.2178,1072.0,0.072
31,4,1,1.0,0.25,8,50,1.0816,1072.0,0.072
31,4,1,1.0,0.25,9,50,0.9924,1072.0,0.016
31,4,1,1.0,0.25,10,50,0.9484,1072.0,0.016
31,4,1,1.0,0.25,11,50,0.9188,1072.0,0.016
31,4,1,1.0,0.25,12,50,0.9008,1072.0,0.016
31,4,1,1.0,0.25,13,50,0.9081,1072.0,0.016
31,4,1,1.0,0.25,14,50,0.8866,1072.0,0.016
31,4,1,1.0,0.25,15,50,0.8876,1072.0,0.016
31,4,1,1.0,0.25,16,50,0.8853,1072.0,0.016
31,4,1,1.0,0.25,17,50,0.89,1072.0,0.016
31,4,1,1.0,0.25,18,50,0.8777,1072.0,0.016
31,4,1,1.0,0.25,19,50,0.884,1072.0,0.016
31,4,1,1.0,0.25,20,50,0.8771,1072.0,0.016
31,4,1,1.0,0.25,21,50,0.8854,1072.0,0.016
31,4,1,1.0,0.25,22,50,0.8729,1072.0,0.016
31,4,1,1.0,0.25,23,50,0.8804,1072.0,0.016
31,4,1,1.0,0.25,24,50,0.874,1072.0,0.016
31,4,1,1.0,0.25,25,50,0.8802,1072.0,0.016
31,4,1,1.0,0.25,26,50,0.8726,1072.0,0.016
31,4,1,1.0,0.25,27,50,0.8776,1072.0,0.016
31,4,1,1.0,0.25,28,50,0.8731,1072.0,0.016
31,4,1,1.0,0.25,29,50,0.8779,1072.0,0.016
31,4,1,1.0,0.25,30,50,0.8711,1072.0,0.016
31,4,1,1.0,0.25,31,50,0.8767,1072.0,0.016
31,4,1,1.0,0.25,32,50,0.8721,1072.0,0.016
31,4,1,1.0,0.25,33,50,0.8683,1072.0,0.0056
31,4,1,1.0,0.25,34,50,0.8691,1072.0,0.0056
31,4,1,1.0,0.25,35,50,0.8679,1072.0,0.0056
31,4,1,1.0,0.25,36,50,0.8685,1072.0,0.0056
31,4,1,1.0,0.25,37,50,0.8676,1072.0,0.002
31,4,1,1.0,0.25,38,50,0.8676,1072.0,0.002
31,4,1,1.0,0.25,39,50,0.8674,1072.0,0.002
31,4,1,1.0,0.25,40,50,0.8675,1072.0,0.002
31,4,1,1.0,0.25,41,50,0.8673,1072.0,0.0012
31,4,1,1.0,0.25,42,50,0.8673,1072.0,0.0012
31,4,1,1.0,0.25,43,50,0.8672,1072.0,0.0012
31,4,1,1.0,0.25,44,50,0.8672,1072.0,0.0012
31,4,1,1.0,0.25,45,50,0.8672,1072.0,0.0012
31,4,1,1.0,0.25,46,50,0.8672,1072.0,0.0012
31,4,1,1.0,0.25,47,50,0.8671,1072.0,0.0012
31,4,1,1.0,0.25,48,50,0.8671,1072.0,0.0012
31,4,1,1.0,0.25,49,50,0.8671,1072.0,0.00073
31,4,1,1.0,0.25,50,50,0.8671,1072.0,0.00073
32,4,1,0.25,0.25,0,50,2.3135,1072.0,0.2
32,4,1,0.25,0.25,1,50,2.2205,1072.0,0.14
32,4,1,0.25,0.25,2,50,2.2021,1072.0,0.14
32,4,1,0.25,0.25,3,50,1.9584,1072.0,0.14
32,4,1,0.25,0.25,4,50,1.7717,1072.0,0.14
32,4,1,0.25,0.25,5,50,1.4825,1072.0,0.056
32,4,1,0.25,0.25,6,50,1.2293,1072.0,0.056
32,4,1,0.25,0.25,7,50,1.1007,1072.0,0.056
32,4,1,0.25,0.25,8,50,1.0377,1072.0,0.056
32,4,1,0.25,0.25,9,50,0.9729,1072.0,0.043
32,4,1,0.25,0.25,10,50,0.9409,1072.0,0.043
32,4,1,0.25,0.25,11,50,0.952,1072.0,0.043
32,4,1,0.25,0.25,12,50,0.9132,1072.0,0.043
32,4,1,0.25,0.25,13,50,0.8889,1072.0,0.0093
32,4,1,0.25,0.25,14,50,0.8837,1072.0,0.0093
32,4,1,0.25,0.25,15,50,0.8791,1072.0,0.0093
32,4,1,0.25,0.25,16,50,0.8765,1072.0,0.0093
32,4,1,0.25,0.25,17,50,0.8769,1072.0,0.011
32,4,1,0.25,0.25,18,50,0.875,1072.0,0.011
32,4,1,0.25,0.25,19,50,0.8748,1072.0,0.011
32,4,1,0.25,0.25,20,50,0.8743,1072.0,0.011
32,4,1,0.25,0.25,21,50,0.8708,1072.0,0.0049
32,4,1,0.25,0.25,22,50,0.8712,1072.0,0.0049
32,4,1,0.25,0.25,23,50,0.8699,1072.0,0.0049
32,4,1,0.25,0.25,24,50,0.8698,1072.0,0.0049
32,4,1,0.25,0.25,25,50,0.8704,1072.0,0.0072
32,4,1,0.25,0.25,26,50,0.87,1072.0,0.0072
32,4,1,0.25,0.25,27,50,0.8699,1072.0,0.0072
32,4,1,0.25,0.25,28,50,0.8698,1072.0,0.0072
32,4,1,0.25,0.25,29,50,0.8683,1072.0,0.003
32,4,1,0.25,0.25,30,50,0.8687,1072.0,0.003
32,4,1,0.25,0.25,31,50,0.868,1072.0,0.003
32,4,1,0.25,0.25,32,50,0.868,1072.0,0.003
32,4,1,0.25,0.25,33,50,0.8701,1072.0,0.0064
32,4,1,0.25,0.25,34,50,0.868,1072.0,0.0064
32,4,1,0.25,0.25,35,50,0.8694,1072.0,0.0064
32,4,1,0.25,0.25,36,50,0.8683,1072.0,0.0064
32,4,1,0.25,0.25,37,50,0.8675,1072.0,0.002
32,4,1,0.25,0.25,38,50,0.8676,1072.0,0.002
32,4,1,0.25,0.25,39,50,0.8674,1072.0,0.002
32,4,1,0.25,0.25,40,50,0.8674,1072.0,0.002
32,4,1,0.25,0.25,41,50,0.8674,1072.0,0.002
32,4,1,0.25,0.25,42,50,0.8673,1072.0,0.002
32,4,1,0.25,0.25,43,50,0.8673,1072.0,0.002
32,4,1,0.25,0.25,44,50,0.8673,1072.0,0.002
32,4,1,0.25,0.25,45,50,0.868,1072.0,0.0034
32,4,1,0.25,0.25,46,50,0.8672,1072.0,0.0034
32,4,1,0.25,0.25,47,50,0.8678,1072.0,0.0034
32,4,1,0.25,0.25,48,50,0.8673,1072.0,0.0034
32,4,1,0.25,0.25,49,50,0.8671,1072.0,0.0012
32,4,1,0.25,0.25,50,50,0.8671,1072.0,0.0012
33,4,2,1.0,1.0,0,50,2.3135,1072.0,0.2
33,4,2,1.0,1.0,1,50,2.2201,1072.0,0.12
33,4,2,1.0,1.0,2,50,2.2057,1072.0,0.12
33,4,2,1.0,1.0,3,50,1.9585,1072.0,0.12
33,4,2,1.0,1.0,4,50,1.7667,1072.0,0.12
33,4,2,1.0,1.0,5,50,1.5057,1072.0,0.043
33,4,2,1.0,1.0,6,50,1.2723,1072.0,0.043
33,4,2,1.0,1.0,7,50,1.1253,1072.0,0.043
33,4,2,1.0,1.0,8,50,1.0681,1072.0,0.043
33,4,2,1.0,1.0,9,50,0.9932,1072.0,0.016
33,4,2,1.0,1.0,10,50,0.9499,1072.0,0.016
33,4,2,1.0,1.0,11,50,0.9173,1072.0,0.016
33,4,2,1.0,1.0,12,50,0.9062,1072.0,0.016
33,4,2,1.0,1.0,13,50,0.896,1072.0,0.0093
33,4,2,1.0,1.0,14,50,0.8886,1072.0,0.0093
33,4,2,1.0,1.0,15,50,0.8867,1072.0,0.0093
33,4,2,1.0,1.0,16,50,0.8833,1072.0,0.0093
33,4,2,1.0,1.0,17,50,0.8791,1072.0,0.0056
33,4,2,1.0,1.0,18,50,0.8769,1072.0,0.0056
33,4,2,1.0,1.0,19,50,0.8766,1072.0,0.0056
33,4,2,1.0,1.0,20,50,0.8752,1072.0,0.0056
33,4,2,1.0,1.0,21,50,0.8736,1072.0,0.0034
33,4,2,1.0,1.0,22,50,0.8728,1072.0,0.0034
33,4,2,1.0,1.0,23,50,0.8724,1072.0,0.0034
33,4,2,1.0,1.0,24,50,0.8719,1072.0,0.0034
