run,momentum_config,search_momentum,muon_nesterov,search_nesterov,interval_index,start_step,interval_muon_lr,interval_muon_momentum,interval_muon_nesterov,cooldown_muon_lr,cooldown_muon_momentum,cooldown_muon_nesterov,final_loss
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.8,False,0.026,0.8,False,0.906062
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.8,False,0.016,0.8,False,0.901953
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.8,False,0.0093,0.8,False,0.900677
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.8,False,0.0056,0.8,False,0.903524
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.8,True,0.12,0.8,True,1.036154
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.8,True,0.072,0.8,True,0.965299
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.8,True,0.043,0.8,True,0.896042
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.8,True,0.026,0.8,True,0.901636
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.9,False,0.12,0.9,False,1.056449
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.9,False,0.072,0.9,False,0.944459
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.9,False,0.043,0.9,False,0.925563
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.9,False,0.026,0.9,False,0.906774
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.9,False,0.016,0.9,False,0.902218
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.9,False,0.0093,0.9,False,0.902955
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.9,True,0.12,0.9,True,1.017931
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.9,True,0.072,0.9,True,0.982115
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.9,True,0.043,0.9,True,0.890941
0,search_momentum_search_nesterov,True,False,True,3,6,0.072,0.9,True,0.026,0.9,True,0.895198
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.8,False,0.072,0.8,False,0.975118
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.8,False,0.043,0.8,False,0.910639
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.8,False,0.026,0.8,False,0.890674
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.8,False,0.016,0.8,False,0.892485
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.8,True,0.072,0.8,True,1.003116
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.8,True,0.043,0.8,True,0.946161
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.8,True,0.026,0.8,True,0.891496
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.8,True,0.016,0.8,True,0.885097
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.8,True,0.0093,0.8,True,0.888462
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.9,False,0.072,0.9,False,0.94693
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.9,False,0.043,0.9,False,0.915712
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.9,False,0.026,0.9,False,0.888735
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.9,False,0.016,0.9,False,0.889254
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.9,True,0.072,0.9,True,0.977917
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.9,True,0.043,0.9,True,0.919572
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.9,True,0.026,0.9,True,0.884254
0,search_momentum_search_nesterov,True,False,True,3,6,0.043,0.9,True,0.016,0.9,True,0.884315
0,search_momentum_search_nesterov,True,False,True,3,6,0.026,0.9,False,0.043,0.9,False,0.920888
0,search_momentum_search_nesterov,True,False,True,3,6,0.026,0.9,False,0.026,0.9,False,0.906062
0,search_momentum_search_nesterov,True,False,True,3,6,0.026,0.9,False,0.016,0.9,False,0.889956
0,search_momentum_search_nesterov,True,False,True,3,6,0.026,0.9,False,0.0093,0.9,False,0.895096
0,search_momentum_search_nesterov,True,False,True,3,6,0.026,0.9,True,0.043,0.9,True,0.909666
0,search_momentum_search_nesterov,True,False,True,3,6,0.026,0.9,True,0.026,0.9,True,0.896446
0,search_momentum_search_nesterov,True,False,True,3,6,0.026,0.9,True,0.016,0.9,True,0.887624
0,search_momentum_search_nesterov,True,False,True,3,6,0.026,0.9,True,0.0093,0.9,True,0.892219
0,search_momentum_search_nesterov,True,False,True,4,8,0.072,0.9,False,0.12,0.9,False,0.993464
0,search_momentum_search_nesterov,True,False,True,4,8,0.072,0.9,False,0.072,0.9,False,0.932208
0,search_momentum_search_nesterov,True,False,True,4,8,0.072,0.9,False,0.043,0.9,False,0.906522
0,search_momentum_search_nesterov,True,False,True,4,8,0.072,0.9,False,0.026,0.9,False,0.900091
0,search_momentum_search_nesterov,True,False,True,4,8,0.072,0.9,False,0.016,0.9,False,0.895051
0,search_momentum_search_nesterov,True,False,True,4,8,0.072,0.9,False,0.0093,0.9,False,0.8974
0,search_momentum_search_nesterov,True,False,True,4,8,0.072,0.9,True,0.12,0.9,True,0.966286
0,search_momentum_search_nesterov,True,False,True,4,8,0.072,0.9,True,0.072,0.9,True,0.93135
0,search_momentum_search_nesterov,True,False,True,4,8,0.072,0.9,True,0.043,0.9,True,0.884657
0,search_momentum_search_nesterov,True,False,True,4,8,0.072,0.9,True,0.026,0.9,True,0.88598
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.8,False,0.072,0.8,False,0.937937
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.8,False,0.043,0.8,False,0.894889
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.8,False,0.026,0.8,False,0.883619
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.8,False,0.016,0.8,False,0.882258
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.8,False,0.0093,0.8,False,0.879383
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.8,False,0.0056,0.8,False,0.878742
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.8,False,0.0034,0.8,False,0.87985
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.8,True,0.072,0.8,True,0.92335
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.8,True,0.043,0.8,True,0.903924
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.8,True,0.026,0.8,True,0.879191
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.8,True,0.016,0.8,True,0.881791
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.9,False,0.072,0.9,False,0.938444
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.9,False,0.043,0.9,False,0.891072
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.9,False,0.026,0.9,False,0.884888
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.9,False,0.016,0.9,False,0.882174
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.9,False,0.0093,0.9,False,0.880288
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.9,False,0.0056,0.9,False,0.880908
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.9,True,0.072,0.9,True,0.922862
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.9,True,0.043,0.9,True,0.901311
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.9,True,0.026,0.9,True,0.877921
0,search_momentum_search_nesterov,True,False,True,4,8,0.043,0.9,True,0.016,0.9,True,0.881193
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.8,False,0.043,0.8,False,0.906025
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.8,False,0.026,0.8,False,0.881895
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.8,False,0.016,0.8,False,0.878864
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.8,False,0.0093,0.8,False,0.877998
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.8,False,0.0056,0.8,False,0.877759
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.8,False,0.0034,0.8,False,0.878744
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.8,True,0.043,0.8,True,0.908507
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.8,True,0.026,0.8,True,0.888828
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.8,True,0.016,0.8,True,0.875672
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.8,True,0.0093,0.8,True,0.876469
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.9,False,0.043,0.9,False,0.898142
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.9,False,0.026,0.9,False,0.884338
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.9,False,0.016,0.9,False,0.875371
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.9,False,0.0093,0.9,False,0.876265
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.9,True,0.043,0.9,True,0.913146
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.9,True,0.026,0.9,True,0.882118
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.9,True,0.016,0.9,True,0.873237
0,search_momentum_search_nesterov,True,False,True,4,8,0.026,0.9,True,0.0093,0.9,True,0.873953
0,search_momentum_search_nesterov,True,False,True,4,8,0.016,0.9,False,0.026,0.9,False,0.882063
0,search_momentum_search_nesterov,True,False,True,4,8,0.016,0.9,False,0.016,0.9,False,0.880653
0,search_momentum_search_nesterov,True,False,True,4,8,0.016,0.9,False,0.0093,0.9,False,0.875428
0,search_momentum_search_nesterov,True,False,True,4,8,0.016,0.9,False,0.0056,0.9,False,0.876768
0,search_momentum_search_nesterov,True,False,True,4,8,0.016,0.9,True,0.026,0.9,True,0.886027
0,search_momentum_search_nesterov,True,False,True,4,8,0.016,0.9,True,0.016,0.9,True,0.876685
0,search_momentum_search_nesterov,True,False,True,4,8,0.016,0.9,True,0.0093,0.9,True,0.87451
0,search_momentum_search_nesterov,True,False,True,4,8,0.016,0.9,True,0.0056,0.9,True,0.875882
0,search_momentum_search_nesterov,True,False,True,5,10,0.043,0.9,False,0.072,0.9,False,0.903293
0,search_momentum_search_nesterov,True,False,True,5,10,0.043,0.9,False,0.043,0.9,False,0.893626
0,search_momentum_search_nesterov,True,False,True,5,10,0.043,0.9,False,0.026,0.9,False,0.883584
0,search_momentum_search_nesterov,True,False,True,5,10,0.043,0.9,False,0.016,0.9,False,0.880571
0,search_momentum_search_nesterov,True,False,True,5,10,0.043,0.9,False,0.0093,0.9,False,0.877128
0,search_momentum_search_nesterov,True,False,True,5,10,0.043,0.9,False,0.0056,0.9,False,0.878331
0,search_momentum_search_nesterov,True,False,True,5,10,0.043,0.9,True,0.072,0.9,True,0.907134
0,search_momentum_search_nesterov,True,False,True,5,10,0.043,0.9,True,0.043,0.9,True,0.898779
0,search_momentum_search_nesterov,True,False,True,5,10,0.043,0.9,True,0.026,0.9,True,0.878287
0,search_momentum_search_nesterov,True,False,True,5,10,0.043,0.9,True,0.016,0.9,True,0.878583
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.8,False,0.043,0.8,False,0.896364
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.8,False,0.026,0.8,False,0.878553
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.8,False,0.016,0.8,False,0.874566
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.8,False,0.0093,0.8,False,0.872058
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.8,False,0.0056,0.8,False,0.870883
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.8,False,0.0034,0.8,False,0.871431
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.8,True,0.043,0.8,True,0.891619
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.8,True,0.026,0.8,True,0.883377
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.8,True,0.016,0.8,True,0.87254
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.8,True,0.0093,0.8,True,0.873335
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.9,False,0.043,0.9,False,0.902631
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.9,False,0.026,0.9,False,0.879181
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.9,False,0.016,0.9,False,0.87292
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.9,False,0.0093,0.9,False,0.871018
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.9,False,0.0056,0.9,False,0.87143
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.9,True,0.043,0.9,True,0.895497
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.9,True,0.026,0.9,True,0.883198
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.9,True,0.016,0.9,True,0.871672
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.9,True,0.0093,0.9,True,0.871517
0,search_momentum_search_nesterov,True,False,True,5,10,0.026,0.9,True,0.0056,0.9,True,0.871737
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.8,False,0.026,0.8,False,0.878211
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.8,False,0.016,0.8,False,0.874646
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.8,False,0.0093,0.8,False,0.870834
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.8,False,0.0056,0.8,False,0.871371
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.8,True,0.026,0.8,True,0.884904
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.8,True,0.016,0.8,True,0.876934
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.8,True,0.0093,0.8,True,0.871519
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.8,True,0.0056,0.8,True,0.871125
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.8,True,0.0034,0.8,True,0.871519
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.9,False,0.026,0.9,False,0.877155
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.9,False,0.016,0.9,False,0.874231
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.9,False,0.0093,0.9,False,0.870308
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.9,False,0.0056,0.9,False,0.870914
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.9,True,0.026,0.9,True,0.884943
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.9,True,0.016,0.9,True,0.873924
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.9,True,0.0093,0.9,True,0.869712
0,search_momentum_search_nesterov,True,False,True,5,10,0.016,0.9,True,0.0056,0.9,True,0.870302
0,search_momentum_search_nesterov,True,False,True,5,10,0.0093,0.9,False,0.016,0.9,False,0.872287
0,search_momentum_search_nesterov,True,False,True,5,10,0.0093,0.9,False,0.0093,0.9,False,0.872993
0,search_momentum_search_nesterov,True,False,True,5,10,0.0093,0.9,False,0.0056,0.9,False,0.870962
0,search_momentum_search_nesterov,True,False,True,5,10,0.0093,0.9,False,0.0034,0.9,False,0.871756
0,search_momentum_search_nesterov,True,False,True,5,10,0.0093,0.9,True,0.016,0.9,True,0.873522
0,search_momentum_search_nesterov,True,False,True,5,10,0.0093,0.9,True,0.0093,0.9,True,0.871161
0,search_momentum_search_nesterov,True,False,True,5,10,0.0093,0.9,True,0.0056,0.9,True,0.870611
0,search_momentum_search_nesterov,True,False,True,5,10,0.0093,0.9,True,0.0034,0.9,True,0.871239
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,False,0.043,0.9,False,0.895788
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,False,0.026,0.9,False,0.878768
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,False,0.016,0.9,False,0.874551
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,False,0.0093,0.9,False,0.872396
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,False,0.0056,0.9,False,0.871192
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,False,0.0034,0.9,False,0.871814
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,True,0.043,0.9,True,0.894518
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,True,0.026,0.9,True,0.880272
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,True,0.016,0.9,True,0.872312
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,True,0.0093,0.9,True,0.871685
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,True,0.0056,0.9,True,0.870666
0,search_momentum_search_nesterov,True,False,True,6,12,0.026,0.9,True,0.0034,0.9,True,0.871613
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.8,False,0.026,0.8,False,0.886637
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.8,False,0.016,0.8,False,0.871437
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.8,False,0.0093,0.8,False,0.870345
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.8,False,0.0056,0.8,False,0.869895
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.8,False,0.0034,0.8,False,0.869095
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.8,False,0.002,0.8,False,0.869592
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.8,True,0.026,0.8,True,0.881056
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.8,True,0.016,0.8,True,0.874237
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.8,True,0.0093,0.8,True,0.869295
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.8,True,0.0056,0.8,True,0.870037
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.9,False,0.026,0.9,False,0.887666
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.9,False,0.016,0.9,False,0.870916
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.9,False,0.0093,0.9,False,0.869575
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.9,False,0.0056,0.9,False,0.868682
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.9,False,0.0034,0.9,False,0.869228
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.9,True,0.026,0.9,True,0.883822
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.9,True,0.016,0.9,True,0.873386
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.9,True,0.0093,0.9,True,0.868966
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.9,True,0.0056,0.9,True,0.868961
0,search_momentum_search_nesterov,True,False,True,6,12,0.016,0.9,True,0.0034,0.9,True,0.869132
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.8,False,0.016,0.8,False,0.87246
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.8,False,0.0093,0.8,False,0.871302
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.8,False,0.0056,0.8,False,0.86898
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.8,False,0.0034,0.8,False,0.869406
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.8,True,0.016,0.8,True,0.877101
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.8,True,0.0093,0.8,True,0.870869
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.8,True,0.0056,0.8,True,0.868939
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.8,True,0.0034,0.8,True,0.868904
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.8,True,0.002,0.8,True,0.869244
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.9,False,0.016,0.9,False,0.871213
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.9,False,0.0093,0.9,False,0.869614
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.9,False,0.0056,0.9,False,0.868641
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.9,False,0.0034,0.9,False,0.868879
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.9,True,0.016,0.9,True,0.875443
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.9,True,0.0093,0.9,True,0.869617
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.9,True,0.0056,0.9,True,0.86828
0,search_momentum_search_nesterov,True,False,True,6,12,0.0093,0.9,True,0.0034,0.9,True,0.868558
0,search_momentum_search_nesterov,True,False,True,6,12,0.0056,0.9,False,0.0093,0.9,False,0.869514
0,search_momentum_search_nesterov,True,False,True,6,12,0.0056,0.9,False,0.0056,0.9,False,0.870055
0,search_momentum_search_nesterov,True,False,True,6,12,0.0056,0.9,False,0.0034,0.9,False,0.869133
0,search_momentum_search_nesterov,True,False,True,6,12,0.0056,0.9,False,0.002,0.9,False,0.869439
0,search_momentum_search_nesterov,True,False,True,6,12,0.0056,0.9,True,0.0093,0.9,True,0.869315
0,search_momentum_search_nesterov,True,False,True,6,12,0.0056,0.9,True,0.0056,0.9,True,0.869191
0,search_momentum_search_nesterov,True,False,True,6,12,0.0056,0.9,True,0.0034,0.9,True,0.868946
0,search_momentum_search_nesterov,True,False,True,6,12,0.0056,0.9,True,0.002,0.9,True,0.869261
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,False,0.026,0.9,False,0.878381
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,False,0.016,0.9,False,0.872299
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,False,0.0093,0.9,False,0.869793
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,False,0.0056,0.9,False,0.869373
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,False,0.0034,0.9,False,0.868991
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,False,0.002,0.9,False,0.869629
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,True,0.026,0.9,True,0.881167
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,True,0.016,0.9,True,0.873085
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,True,0.0093,0.9,True,0.870593
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,True,0.0056,0.9,True,0.86919
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,True,0.0034,0.9,True,0.868681
0,search_momentum_search_nesterov,True,False,True,7,14,0.016,0.9,True,0.002,0.9,True,0.869122
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.8,False,0.016,0.8,False,0.872611
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.8,False,0.0093,0.8,False,0.869125
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.8,False,0.0056,0.8,False,0.868457
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.8,False,0.0034,0.8,False,0.868319
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.8,False,0.002,0.8,False,0.867993
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.8,False,0.0012,0.8,False,0.868183
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.8,True,0.016,0.8,True,0.872275
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.8,True,0.0093,0.8,True,0.869781
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.8,True,0.0056,0.8,True,0.867936
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.8,True,0.0034,0.8,True,0.868412
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.9,False,0.016,0.9,False,0.877263
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.9,False,0.0093,0.9,False,0.868561
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.9,False,0.0056,0.9,False,0.868154
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.9,False,0.0034,0.9,False,0.867789
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.9,False,0.002,0.9,False,0.868131
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.9,True,0.016,0.9,True,0.873272
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.9,True,0.0093,0.9,True,0.869331
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.9,True,0.0056,0.9,True,0.867765
0,search_momentum_search_nesterov,True,False,True,7,14,0.0093,0.9,True,0.0034,0.9,True,0.868028
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.8,True,0.0093,0.8,True,0.870314
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.8,True,0.0056,0.8,True,0.868623
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.8,True,0.0034,0.8,True,0.868
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.8,True,0.002,0.8,True,0.868114
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.9,False,0.0093,0.9,False,0.868317
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.9,False,0.0056,0.9,False,0.868578
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.9,False,0.0034,0.9,False,0.867848
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.9,False,0.002,0.9,False,0.868073
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.9,True,0.0093,0.9,True,0.87055
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.9,True,0.0056,0.9,True,0.868171
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.9,True,0.0034,0.9,True,0.8677
0,search_momentum_search_nesterov,True,False,True,7,14,0.0056,0.9,True,0.002,0.9,True,0.867898
0,search_momentum_search_nesterov,True,False,True,7,14,0.0034,0.9,True,0.0093,0.9,True,0.869399
0,search_momentum_search_nesterov,True,False,True,7,14,0.0034,0.9,True,0.0056,0.9,True,0.867917
0,search_momentum_search_nesterov,True,False,True,7,14,0.0034,0.9,True,0.0034,0.9,True,0.868137
0,search_momentum_search_nesterov,True,False,True,7,14,0.0034,0.9,True,0.002,0.9,True,0.868098
0,search_momentum_search_nesterov,True,False,True,8,16,0.0093,0.9,False,0.016,0.9,False,0.870496
0,search_momentum_search_nesterov,True,False,True,8,16,0.0093,0.9,False,0.0093,0.9,False,0.868772
0,search_momentum_search_nesterov,True,False,True,8,16,0.0093,0.9,False,0.0056,0.9,False,0.868215
0,search_momentum_search_nesterov,True,False,True,8,16,0.0093,0.9,False,0.0034,0.9,False,0.868312
0,search_momentum_search_nesterov,True,False,True,8,16,0.0093,0.9,True,0.016,0.9,True,0.871658
0,search_momentum_search_nesterov,True,False,True,8,16,0.0093,0.9,True,0.0093,0.9,True,0.869268
0,search_momentum_search_nesterov,True,False,True,8,16,0.0093,0.9,True,0.0056,0.9,True,0.867995
0,search_momentum_search_nesterov,True,False,True,8,16,0.0093,0.9,True,0.0034,0.9,True,0.867921
0,search_momentum_search_nesterov,True,False,True,8,16,0.0093,0.9,True,0.002,0.9,True,0.86772
0,search_momentum_search_nesterov,True,False,True,8,16,0.0093,0.9,True,0.0012,0.9,True,0.868002
0,search_momentum_search_nesterov,True,False,True,8,16,0.0056,0.8,False,0.0093,0.8,False,0.86968
0,search_momentum_search_nesterov,True,False,True,8,16,0.0056,0.8,False,0.0056,0.8,False,0.867637
0,search_momentum_search_nesterov,True,False,True,8,16,0.0056,0.8,False,0.0034,0.8,False,0.867743
0,search_momentum_search_nesterov,True,False,True,8,16,0.0056,0.8,True,0.0093,0.8,True,0.869041
